NCBI GeneID	Symbol	Common Name	Synonyms
108189578	trnak-uuu	zebrafish	
108189579	trnah-gug	zebrafish	
108189580	trnas-aga	zebrafish	
108189581	trnah-gug	zebrafish	
108189582	trnak-uuu	zebrafish	
108189583	trnah-gug	zebrafish	
108189584	trnas-aga	zebrafish	
108189585	trnak-uuu	zebrafish	
108189586	trnak-cuu	zebrafish	
108189587	trnah-gug	zebrafish	
108189588	trnas-aga	zebrafish	
108189589	trnap-agg	zebrafish	
108189590	trnak-uuu	zebrafish	
108189591	trnai-uau	zebrafish	
108189592	trnam-cau	zebrafish	
108189593	trnav-uac	zebrafish	
108189594	trnav-aac	zebrafish	
108189595	trnav-uac	zebrafish	
108189596	trnav-aac	zebrafish	
108189597	trnan-guu	zebrafish	
108189598	trnas-cga	zebrafish	
108189599	trnas-gcu	zebrafish	
108189600	trnas-gcu	zebrafish	
108189601	trnas-gcu	zebrafish	
108189602	trnac-aca	zebrafish	
108189603	trnay-gua	zebrafish	
108189604	trnae-uuc	zebrafish	
108189605	trnar-acg	zebrafish	
108189606	trnay-gua	zebrafish	
108189607	trnae-uuc	zebrafish	
108189608	trnaq-cug	zebrafish	
108189609	trnac-aca	zebrafish	
108189610	trnay-gua	zebrafish	
108189611	trnae-uuc	zebrafish	
108189612	trnar-acg	zebrafish	
108189613	trnay-gua	zebrafish	
108189614	trnat-ugu	zebrafish	
108189615	trnae-uuc	zebrafish	
108189616	trnal-uag	zebrafish	
108189617	trnal-aag	zebrafish	
108189618	trnas-aga	zebrafish	
108189619	trnah-gug	zebrafish	
108189620	trnar-ucg	zebrafish	
108189621	trnas-aga	zebrafish	
108189622	trnak-uuu	zebrafish	
108189623	trnah-gug	zebrafish	
108189624	trnas-aga	zebrafish	
108189625	trnak-uuu	zebrafish	
108189626	trnah-gug	zebrafish	
108189627	trnas-aga	zebrafish	
108189628	trnak-uuu	zebrafish	
108189629	trnah-gug	zebrafish	
108189630	trnas-aga	zebrafish	
108189631	trnat-ugu	zebrafish	
108189632	trnak-uuu	zebrafish	
108189633	trnah-gug	zebrafish	
108189634	trnas-aga	zebrafish	
108189635	trnak-uuu	zebrafish	
108189636	trnah-gug	zebrafish	
108189637	trnas-aga	zebrafish	
108189638	trnak-uuu	zebrafish	
108189639	trnah-gug	zebrafish	
108189640	trnas-aga	zebrafish	
108189641	trnak-uuu	zebrafish	
108189642	trnam-cau	zebrafish	
108189643	trnat-ugu	zebrafish	
108189644	trnar-ucu	zebrafish	
108189645	trnan-auu	zebrafish	
108189646	trnat-agu	zebrafish	
108189648	trnat-ugu	zebrafish	
108189649	trnai-aau	zebrafish	
108189650	trnaq-uug	zebrafish	
108189651	trnai-aau	zebrafish	
108189652	trnaq-cug	zebrafish	
108189653	trnaf-gaa	zebrafish	
108189654	trnam-cau	zebrafish	
108189655	trnai-aau	zebrafish	
108189656	trnaq-uug	zebrafish	
108189657	trnak-cuu	zebrafish	
108189658	trnak-cuu	zebrafish	
108189659	trnan-guu	zebrafish	
108189660	trnan-guu	zebrafish	
108189661	trnan-guu	zebrafish	
108189662	trnan-guu	zebrafish	
108189663	trnan-guu	zebrafish	
108189664	trnan-guu	zebrafish	
108189665	trnam-cau	zebrafish	
108189666	trnan-guu	zebrafish	
108189667	trnan-guu	zebrafish	
108189668	trnan-guu	zebrafish	
108189669	trnak-cuu	zebrafish	
108189670	trnak-cuu	zebrafish	
108189671	trnan-guu	zebrafish	
108189672	trnan-guu	zebrafish	
108189673	trnak-cuu	zebrafish	
108189674	trnan-guu	zebrafish	
108189675	trnan-guu	zebrafish	
108189676	trnam-cau	zebrafish	
108189677	trnak-cuu	zebrafish	
108189678	trnan-guu	zebrafish	
108189679	trnan-guu	zebrafish	
108189680	trnan-guu	zebrafish	
108189681	trnak-cuu	zebrafish	
108189682	trnan-guu	zebrafish	
108189683	trnap-agg	zebrafish	
108189684	trnap-cgg	zebrafish	
108189685	trnap-agg	zebrafish	
108189686	trnap-agg	zebrafish	
108189687	trnam-cau	zebrafish	
108189688	trnap-cgg	zebrafish	
108189689	trnap-ugg	zebrafish	
108189690	trnap-agg	zebrafish	
108189691	trnap-agg	zebrafish	
108189692	trnap-cgg	zebrafish	
108189693	trnap-agg	zebrafish	
108189694	trnap-agg	zebrafish	
108189695	trnas-aga	zebrafish	
108189696	trnak-uuu	zebrafish	
108189697	trnam-cau	zebrafish	
108189698	trnam-cau	zebrafish	
108189699	trnam-cau	zebrafish	
108189700	trnam-cau	zebrafish	
108189701	trnam-cau	zebrafish	
108189702	trnam-cau	zebrafish	
108189703	trnam-cau	zebrafish	
108189704	trnam-cau	zebrafish	
108189705	trnam-cau	zebrafish	
108189706	trnam-cau	zebrafish	
108189707	trnam-cau	zebrafish	
108189708	trnam-cau	zebrafish	
108189709	trnam-cau	zebrafish	
108189710	trnam-cau	zebrafish	
108189711	trnam-cau	zebrafish	
108189712	trnam-cau	zebrafish	
108189713	trnam-cau	zebrafish	
108189714	trnam-cau	zebrafish	
108189715	trnam-cau	zebrafish	
108189716	trnam-cau	zebrafish	
108189717	trnam-cau	zebrafish	
108189718	trnam-cau	zebrafish	
108189719	trnam-cau	zebrafish	
108189720	trnam-cau	zebrafish	
108189721	trnam-cau	zebrafish	
108189722	trnam-cau	zebrafish	
108189723	trnam-cau	zebrafish	
108189724	trnam-cau	zebrafish	
108189725	trnat-agu	zebrafish	
108189726	trnar-ccg	zebrafish	
108189727	trnar-ucg	zebrafish	
108189728	trnae-cuc	zebrafish	
108189729	trnae-cuc	zebrafish	
108189730	trnae-cuc	zebrafish	
108189731	trnam-cau	zebrafish	
108189732	trnae-cuc	zebrafish	
108189733	trnae-cuc	zebrafish	
108189734	trnae-cuc	zebrafish	
108189735	trnae-cuc	zebrafish	
108189736	trnas-aga	zebrafish	
108189737	trnak-uuu	zebrafish	
108189738	trnah-gug	zebrafish	
108189739	trnas-aga	zebrafish	
108189740	trnak-uuu	zebrafish	
108189741	trnah-gug	zebrafish	
108189742	trnal-cag	zebrafish	
108189743	trnas-aga	zebrafish	
108189744	trnas-aga	zebrafish	
108189745	trnak-uuu	zebrafish	
108189746	trnah-gug	zebrafish	
108189747	trnas-uga	zebrafish	
108189749	trnah-gug	zebrafish	
108189750	trnas-uga	zebrafish	
108189751	trnak-uuu	zebrafish	
108189752	trnah-gug	zebrafish	
108189753	trnas-uga	zebrafish	
108189754	trnat-cgu	zebrafish	
108189755	trnak-uuu	zebrafish	
108189756	trnai-aau	zebrafish	
108189757	trnaq-cug	zebrafish	
108189758	trnaf-gaa	zebrafish	
108189759	trnai-aau	zebrafish	
108189760	trnaq-cug	zebrafish	
108189761	trnav-cac	zebrafish	
108189762	trnav-uac	zebrafish	
108189763	trnav-aac	zebrafish	
108189764	trnap-cgg	zebrafish	
108189765	trnat-agu	zebrafish	
108189766	trnap-cgg	zebrafish	
108189767	trnap-agg	zebrafish	
108189768	trnap-cgg	zebrafish	
108189769	trnap-agg	zebrafish	
108189770	trnal-cag	zebrafish	
108189771	trnal-cag	zebrafish	
108189772	trnal-cag	zebrafish	
108189773	trnar-ucu	zebrafish	
108189774	trnat-agu	zebrafish	
108189775	trnat-ugu	zebrafish	
108189776	trnav-aac	zebrafish	
108189777	trnar-ucg	zebrafish	
108189778	trnag-gcc	zebrafish	
108189779	trnat-agu	zebrafish	
108189780	trnar-acg	zebrafish	
108189781	trnay-gua	zebrafish	
108189782	trnae-uuc	zebrafish	
108189783	trnar-acg	zebrafish	
108189784	trnay-gua	zebrafish	
108189785	trnae-uuc	zebrafish	
108189786	trnar-acg	zebrafish	
108189787	trnav-aac	zebrafish	
108189788	trnay-gua	zebrafish	
108189789	trnae-uuc	zebrafish	
108189790	trnas-gcu	zebrafish	
108189791	trnas-gcu	zebrafish	
108189792	trnas-gcu	zebrafish	
108189793	trnas-gcu	zebrafish	
108189794	trnal-aag	zebrafish	
108189795	trnal-aag	zebrafish	
108189796	trnal-uag	zebrafish	
108189797	trnal-uag	zebrafish	
108189798	trnav-uac	zebrafish	
108189799	trnal-aag	zebrafish	
108189800	trnal-uag	zebrafish	
108189801	trnal-aag	zebrafish	
108189802	trnal-uag	zebrafish	
108189803	trnal-aag	zebrafish	
108189804	trnal-uag	zebrafish	
108189805	trnal-aag	zebrafish	
108189806	trnal-aag	zebrafish	
108189807	trnal-uag	zebrafish	
108189808	trnal-aag	zebrafish	
108189809	trnav-aac	zebrafish	
108189810	trnav-cac	zebrafish	
108189811	trnaa-agc	zebrafish	
108189812	trnas-cga	zebrafish	
108189813	trnar-acg	zebrafish	
108189814	trnae-uuc	zebrafish	
108189815	trnar-acg	zebrafish	
108189816	trnay-gua	zebrafish	
108189817	trnat-cgu	zebrafish	
108189818	trnav-cac	zebrafish	
108189819	trnav-uac	zebrafish	
108189820	trnav-aac	zebrafish	
108189821	trnar-ccg	zebrafish	
108189822	trnar-ucg	zebrafish	
108189823	trnae-cuc	zebrafish	
108189824	trnae-cuc	zebrafish	
108189825	trnal-uag	zebrafish	
108189826	trnal-cag	zebrafish	
108189827	trnal-cag	zebrafish	
108189828	trnal-cag	zebrafish	
108189829	trnar-acg	zebrafish	
108189830	trnav-aac	zebrafish	
108189831	trnay-gua	zebrafish	
108189832	trnae-uuc	zebrafish	
108189833	trnar-acg	zebrafish	
108189834	trnay-gua	zebrafish	
108189835	trnae-uuc	zebrafish	
108189836	trnat-agu	zebrafish	
108189837	trnar-acg	zebrafish	
108189838	trnay-gua	zebrafish	
108189839	trnae-uuc	zebrafish	
108189840	trnar-acg	zebrafish	
108189841	trnay-gua	zebrafish	
108189842	trnav-uac	zebrafish	
108189843	trnae-uuc	zebrafish	
108189844	trnag-acc	zebrafish	
108189845	trnay-gua	zebrafish	
108189846	trnae-uuc	zebrafish	
108189847	trnar-acg	zebrafish	
108189848	trnay-gua	zebrafish	
108189849	trnae-uuc	zebrafish	
108189850	trnar-acg	zebrafish	
108189851	trnay-gua	zebrafish	
108189852	trnae-uuc	zebrafish	
108189853	trnav-aac	zebrafish	
108189854	trnar-acg	zebrafish	
108189855	trnay-gua	zebrafish	
108189856	trnae-uuc	zebrafish	
108189857	trnar-acg	zebrafish	
108189858	trnay-gua	zebrafish	
108189859	trnae-uuc	zebrafish	
108189860	trnag-gcc	zebrafish	
108189861	trnav-cac	zebrafish	
108189862	trnav-aac	zebrafish	
108189863	trnav-cac	zebrafish	
108189865	trnav-uac	zebrafish	
108189866	trnav-aac	zebrafish	
108189867	trnas-cga	zebrafish	
108189868	trnas-uga	zebrafish	
108189869	trnas-cga	zebrafish	
108189870	trnai-uau	zebrafish	
108189871	trnal-cag	zebrafish	
108189872	trnam-cau	zebrafish	
108189873	trnam-cau	zebrafish	
108189874	trnas-gcu	zebrafish	
108189875	trnay-gua	zebrafish	
108189876	trnam-cau	zebrafish	
108189877	trnae-uuc	zebrafish	
108189878	trnas-gcu	zebrafish	
108189879	trnas-gcu	zebrafish	
108189880	trnas-gcu	zebrafish	
108189881	trnan-guu	zebrafish	
108189882	trnak-cuu	zebrafish	
108189883	trnan-guu	zebrafish	
108189884	trnan-guu	zebrafish	
108189885	trnat-ugu	zebrafish	
108189886	trnat-agu	zebrafish	
108189887	trnam-cau	zebrafish	
108189888	trnat-ugu	zebrafish	
108189889	trnas-gcu	zebrafish	
108189890	trnas-gcu	zebrafish	
108189891	trnas-gcu	zebrafish	
108189892	trnas-gcu	zebrafish	
108189893	trnae-cuc	zebrafish	
108189894	trnag-gcc	zebrafish	
108189895	trnat-agu	zebrafish	
108189896	trnat-agu	zebrafish	
108189897	trnat-ugu	zebrafish	
108189898	trnam-cau	zebrafish	
108189899	trnag-gcc	zebrafish	
108189900	trnag-gcc	zebrafish	
108189901	trnar-gcg	zebrafish	
108189902	trnag-gcc	zebrafish	
108189903	trnag-gcc	zebrafish	
108189904	trnar-gcg	zebrafish	
108189905	trnav-cac	zebrafish	
108189906	trnav-aac	zebrafish	
108189907	trnav-cac	zebrafish	
108189908	trnav-aac	zebrafish	
108189909	trnam-cau	zebrafish	
108189910	trnav-cac	zebrafish	
108189911	trnav-aac	zebrafish	
108189912	trnav-cac	zebrafish	
108189913	trnav-aac	zebrafish	
108189914	trnal-aag	zebrafish	
108189915	trnas-gcu	zebrafish	
108189916	trnas-gcu	zebrafish	
108189917	trnas-gcu	zebrafish	
108189918	trnas-gcu	zebrafish	
108189919	trnas-gcu	zebrafish	
108189920	trnam-cau	zebrafish	
108189921	trnas-gcu	zebrafish	
108189922	trnas-gcu	zebrafish	
108189924	trnal-cag	zebrafish	
108189925	trnal-cag	zebrafish	
108189926	trnal-cag	zebrafish	
108189927	trnal-cag	zebrafish	
108189928	trnal-cag	zebrafish	
108189929	trnal-cag	zebrafish	
108189930	trnal-cag	zebrafish	
108189932	trnal-cag	zebrafish	
108189933	trnal-cag	zebrafish	
108189934	trnav-cac	zebrafish	
108189935	trnav-aac	zebrafish	
108189936	trnav-cac	zebrafish	
108189937	trnav-aac	zebrafish	
108189938	trnas-aga	zebrafish	
108189939	trnak-uuu	zebrafish	
108189940	trnah-gug	zebrafish	
108189941	trnas-cga	zebrafish	
108189942	trnam-cau	zebrafish	
108189943	trnah-gug	zebrafish	
108189944	trnas-uga	zebrafish	
108189945	trnak-uuu	zebrafish	
108189946	trnah-gug	zebrafish	
108189947	trnas-aga	zebrafish	
108189948	trnae-uuc	zebrafish	
108189949	trnak-uuu	zebrafish	
108189950	trnah-gug	zebrafish	
108189951	trnas-aga	zebrafish	
108189952	trnak-uuu	zebrafish	
108189953	trnat-cgu	zebrafish	
108189954	trnam-cau	zebrafish	
108189955	trnat-ugu	zebrafish	
108189956	trnas-aga	zebrafish	
108189957	trnak-uuu	zebrafish	
108189958	trnah-gug	zebrafish	
108189959	trnas-aga	zebrafish	
108189960	trnak-uuu	zebrafish	
108189961	trnah-gug	zebrafish	
108189962	trnas-aga	zebrafish	
108189963	trnak-uuu	zebrafish	
108189964	trnah-gug	zebrafish	
108189965	trnat-cgu	zebrafish	
108189966	trnas-aga	zebrafish	
108189967	trnak-uuu	zebrafish	
108189968	trnah-gug	zebrafish	
108189969	trnas-uga	zebrafish	
108189970	trnak-uuu	zebrafish	
108189971	trnah-gug	zebrafish	
108189972	trnas-aga	zebrafish	
108189973	trnak-uuu	zebrafish	
108189974	trnat-agu	zebrafish	
108189975	trnat-ugu	zebrafish	
108189976	trnat-agu	zebrafish	
108189977	trnat-agu	zebrafish	
108189978	trnat-ugu	zebrafish	
108189979	trnat-agu	zebrafish	
108189980	trnat-ugu	zebrafish	
108189981	trnat-agu	zebrafish	
108189982	trnat-ugu	zebrafish	
108189983	trnat-agu	zebrafish	
108189984	trnat-ugu	zebrafish	
108189985	trnat-agu	zebrafish	
108189986	trnat-ugu	zebrafish	
108189987	trnat-ugu	zebrafish	
108189988	trnat-agu	zebrafish	
108189989	trnat-ugu	zebrafish	
108189990	trnat-agu	zebrafish	
108189991	trnat-ugu	zebrafish	
108189992	trnat-agu	zebrafish	
108189993	trnat-ugu	zebrafish	
108189994	trnat-agu	zebrafish	
108189995	trnat-ugu	zebrafish	
108189996	trnat-agu	zebrafish	
108189997	trnat-ugu	zebrafish	
108189998	trnal-uag	zebrafish	
108189999	trnat-agu	zebrafish	
108190000	trnat-ugu	zebrafish	
108190001	trnat-agu	zebrafish	
108190002	trnat-ugu	zebrafish	
108190003	trnat-agu	zebrafish	
108190005	LOC108190005	zebrafish	
108190011	LOC108190011	zebrafish	
108190012	LOC108190012	zebrafish	
108190014	LOC108190014	zebrafish	
108190024	LOC108190024	zebrafish	
108190026	LOC108190026	zebrafish	
108190033	LOC108190033	zebrafish	
108190035	LOC108190035	zebrafish	
108190036	LOC108190036	zebrafish	
108190050	LOC108190050	zebrafish	
108190051	LOC108190051	zebrafish	
108190056	LOC108190056	zebrafish	
108190058	LOC108190058	zebrafish	
108190059	LOC108190059	zebrafish	
108190061	LOC108190061	zebrafish	
108190067	LOC108190067	zebrafish	
108190082	LOC108190082	zebrafish	
108190091	LOC108190091	zebrafish	
108190093	LOC108190093	zebrafish	
108190096	LOC108190096	zebrafish	
108190098	LOC108190098	zebrafish	
108190102	LOC108190102	zebrafish	
108190106	LOC108190106	zebrafish	
108190109	LOC108190109	zebrafish	
108190117	LOC108190117	zebrafish	
108190121	LOC108190121	zebrafish	
108190122	LOC108190122	zebrafish	gin1
108190127	LOC108190127	zebrafish	
108190132	LOC108190132	zebrafish	
108190133	LOC108190133	zebrafish	
108190134	LOC108190134	zebrafish	
108190163	LOC108190163	zebrafish	
108190166	LOC108190166	zebrafish	
108190168	LOC108190168	zebrafish	
108190180	LOC108190180	zebrafish	
108190190	LOC108190190	zebrafish	
108190203	trnak-cuu	zebrafish	
108190204	trnad-guc	zebrafish	
108190205	trnad-guc	zebrafish	
108190206	trnad-guc	zebrafish	
108190207	trnad-guc	zebrafish	
108190208	trnad-guc	zebrafish	
108190209	trnad-guc	zebrafish	
108190210	trnad-guc	zebrafish	
108190211	trnad-guc	zebrafish	
108190212	trnad-guc	zebrafish	
108190213	trnad-guc	zebrafish	
108190214	trnad-guc	zebrafish	
108190215	trnad-guc	zebrafish	
108190216	trnad-guc	zebrafish	
108190217	trnad-guc	zebrafish	
108190218	trnad-guc	zebrafish	
108190219	trnad-guc	zebrafish	
108190220	trnad-guc	zebrafish	
108190221	trnad-guc	zebrafish	
108190222	trnad-guc	zebrafish	
108190223	trnad-guc	zebrafish	
108190224	trnad-guc	zebrafish	
108190225	trnad-guc	zebrafish	
108190226	trnad-guc	zebrafish	
108190227	trnad-guc	zebrafish	
108190228	trnad-guc	zebrafish	
108190229	trnad-guc	zebrafish	
108190230	trnad-guc	zebrafish	
108190231	trnad-guc	zebrafish	
108190232	trnad-guc	zebrafish	
108190233	trnad-guc	zebrafish	
108190234	trnad-guc	zebrafish	
108190235	trnad-guc	zebrafish	
108190236	trnad-guc	zebrafish	
108190237	trnad-guc	zebrafish	
108190238	trnad-guc	zebrafish	
108190239	trnad-guc	zebrafish	
108190240	trnad-guc	zebrafish	
108190241	trnad-guc	zebrafish	
108190242	trnad-guc	zebrafish	
108190243	trnad-guc	zebrafish	
108190244	trnad-guc	zebrafish	
108190245	trnad-guc	zebrafish	
108190246	trnad-guc	zebrafish	
108190247	trnad-guc	zebrafish	
108190248	trnad-guc	zebrafish	
108190249	trnad-guc	zebrafish	
108190250	trnad-guc	zebrafish	
108190251	trnad-guc	zebrafish	
108190252	trnad-guc	zebrafish	
108190253	trnad-guc	zebrafish	
108190254	trnad-guc	zebrafish	
108190255	trnad-guc	zebrafish	
108190256	trnad-guc	zebrafish	
108190257	trnad-guc	zebrafish	
108190258	trnad-guc	zebrafish	
108190259	trnad-guc	zebrafish	
108190260	trnad-guc	zebrafish	
108190261	trnad-guc	zebrafish	
108190262	trnad-guc	zebrafish	
108190263	trnad-guc	zebrafish	
108190264	trnad-guc	zebrafish	
108190265	trnad-guc	zebrafish	
108190266	trnad-guc	zebrafish	
108190267	trnad-guc	zebrafish	
108190268	trnad-guc	zebrafish	
108190269	trnad-guc	zebrafish	
108190270	trnad-guc	zebrafish	
108190271	trnad-guc	zebrafish	
108190272	trnad-guc	zebrafish	
108190273	trnad-guc	zebrafish	
108190274	trnad-guc	zebrafish	
108190275	trnad-guc	zebrafish	
108190276	trnad-guc	zebrafish	
108190277	trnad-guc	zebrafish	
108190278	trnad-guc	zebrafish	
108190279	trnad-guc	zebrafish	
108190280	trnad-guc	zebrafish	
108190281	trnad-guc	zebrafish	
108190282	trnad-guc	zebrafish	
108190283	trnad-guc	zebrafish	
108190284	trnad-guc	zebrafish	
108190285	trnad-guc	zebrafish	
108190286	trnad-guc	zebrafish	
108190287	trnad-guc	zebrafish	
108190288	trnad-guc	zebrafish	
108190289	trnad-guc	zebrafish	
108190290	trnad-guc	zebrafish	
108190291	trnad-guc	zebrafish	
108190292	trnad-guc	zebrafish	
108190293	trnad-guc	zebrafish	
108190294	trnad-guc	zebrafish	
108190295	trnas-uga	zebrafish	
108190296	trnap-ugg	zebrafish	
108190297	trnad-guc	zebrafish	
108190298	trnak-uuu	zebrafish	
108190299	trnap-agg	zebrafish	
108190300	trnam-cau	zebrafish	
108190301	trnam-cau	zebrafish	
108190302	trnag-ccc	zebrafish	
108190303	trnad-guc	zebrafish	
108190304	trnak-cuu	zebrafish	
108190305	trnad-guc	zebrafish	
108190306	trnad-guc	zebrafish	
108190307	trnad-guc	zebrafish	
108190308	trnad-guc	zebrafish	
108190309	trnad-guc	zebrafish	
108190310	trnad-guc	zebrafish	
108190311	trnad-guc	zebrafish	
108190312	trnad-guc	zebrafish	
108190313	trnad-guc	zebrafish	
108190314	trnad-guc	zebrafish	
108190315	trnad-guc	zebrafish	
108190316	trnad-guc	zebrafish	
108190317	trnad-guc	zebrafish	
108190318	trnad-guc	zebrafish	
108190319	trnad-guc	zebrafish	
108190320	trnad-guc	zebrafish	
108190321	trnad-guc	zebrafish	
108190322	trnad-guc	zebrafish	
108190323	trnad-guc	zebrafish	
108190324	trnad-guc	zebrafish	
108190325	trnad-guc	zebrafish	
108190326	trnad-guc	zebrafish	
108190327	trnad-guc	zebrafish	
108190328	trnad-guc	zebrafish	
108190329	trnad-guc	zebrafish	
108190330	trnad-guc	zebrafish	
108190331	trnad-guc	zebrafish	
108190332	trnad-guc	zebrafish	
108190333	trnad-guc	zebrafish	
108190334	trnad-guc	zebrafish	
108190335	trnad-guc	zebrafish	
108190336	trnad-guc	zebrafish	
108190337	trnad-guc	zebrafish	
108190338	trnad-guc	zebrafish	
108190339	trnad-guc	zebrafish	
108190340	trnad-guc	zebrafish	
108190341	trnad-guc	zebrafish	
108190342	trnad-guc	zebrafish	
108190346	LOC108190346	zebrafish	
108190350	LOC108190350	zebrafish	
108190353	LOC108190353	zebrafish	
108190354	LOC108190354	zebrafish	
108190355	LOC108190355	zebrafish	
108190362	LOC108190362	zebrafish	
108190369	LOC108190369	zebrafish	
108190370	LOC108190370	zebrafish	
108190371	LOC108190371	zebrafish	
108190380	LOC108190380	zebrafish	
108190381	LOC108190381	zebrafish	
108190384	LOC108190384	zebrafish	
108190390	LOC108190390	zebrafish	
108190395	LOC108190395	zebrafish	
108190396	LOC108190396	zebrafish	
108190398	LOC108190398	zebrafish	
108190400	LOC108190400	zebrafish	
108190403	LOC108190403	zebrafish	
108190407	LOC108190407	zebrafish	
108190415	LOC108190415	zebrafish	
108190417	LOC108190417	zebrafish	
108190423	LOC108190423	zebrafish	
108190430	LOC108190430	zebrafish	
108190435	LOC108190435	zebrafish	
108190441	LOC108190441	zebrafish	
108190446	LOC108190446	zebrafish	
108190448	LOC108190448	zebrafish	
108190449	LOC108190449	zebrafish	
108190450	LOC108190450	zebrafish	
108190452	LOC108190452	zebrafish	
108190485	LOC108190485	zebrafish	
108190486	LOC108190486	zebrafish	
108190497	LOC108190497	zebrafish	
108190499	LOC108190499	zebrafish	
108190501	si:dkeyp-6a3.1	zebrafish	
108190503	LOC108190503	zebrafish	
108190509	trnar-ccu	zebrafish	
108190510	trnap-cgg	zebrafish	
108190511	trnaf-gaa	zebrafish	
108190512	trnai-uau	zebrafish	
108190513	trnai-uau	zebrafish	
108190514	trnai-uau	zebrafish	
108190515	trnai-uau	zebrafish	
108190516	trnai-uau	zebrafish	
108190517	trnai-uau	zebrafish	
108190518	trnai-uau	zebrafish	
108190519	trnai-uau	zebrafish	
108190520	trnai-uau	zebrafish	
108190521	trnai-uau	zebrafish	
108190522	trnai-aau	zebrafish	
108190523	trnai-uau	zebrafish	
108190524	trnai-uau	zebrafish	
108190525	trnai-uau	zebrafish	
108190526	trnai-uau	zebrafish	
108190527	trnai-uau	zebrafish	
108190528	trnai-uau	zebrafish	
108190529	trnai-uau	zebrafish	
108190530	trnai-uau	zebrafish	
108190531	trnai-uau	zebrafish	
108190532	trnai-uau	zebrafish	
108190533	trnaf-gaa	zebrafish	
108190534	trnai-uau	zebrafish	
108190535	trnai-uau	zebrafish	
108190536	trnai-uau	zebrafish	
108190537	trnai-uau	zebrafish	
108190538	trnal-uag	zebrafish	
108190539	trnal-uag	zebrafish	
108190540	trnal-aag	zebrafish	
108190541	trnal-aag	zebrafish	
108190542	trnal-aag	zebrafish	
108190543	trnal-aag	zebrafish	
108190544	trnag-ucc	zebrafish	
108190545	trnal-aag	zebrafish	
108190546	trnal-aag	zebrafish	
108190547	trnal-aag	zebrafish	
108190548	trnal-aag	zebrafish	
108190549	trnal-aag	zebrafish	
108190550	trnal-aag	zebrafish	
108190551	trnal-aag	zebrafish	
108190552	trnaq-uug	zebrafish	
108190553	trnae-uuc	zebrafish	
108190554	trnas-cga	zebrafish	
108190555	trnai-uau	zebrafish	
108190556	trnak-uuu	zebrafish	
108190557	trnar-ccg	zebrafish	
108190558	trnag-ucc	zebrafish	
108190559	trnap-ugg	zebrafish	
108190560	trnap-ugg	zebrafish	
108190563	LOC108190563	zebrafish	
108190564	LOC108190564	zebrafish	
108190565	LOC108190565	zebrafish	
108190572	LOC108190572	zebrafish	
108190589	LOC108190589	zebrafish	
108190590	LOC108190590	zebrafish	
108190593	LOC108190593	zebrafish	
108190601	LOC108190601	zebrafish	
108190603	LOC108190603	zebrafish	
108190604	LOC108190604	zebrafish	
108190613	LOC108190613	zebrafish	
108190615	LOC108190615	zebrafish	
108190616	LOC108190616	zebrafish	
108190619	LOC108190619	zebrafish	
108190622	LOC108190622	zebrafish	
108190625	LOC108190625	zebrafish	
108190634	LOC108190634	zebrafish	
108190637	LOC108190637	zebrafish	
108190651	LOC108190651	zebrafish	
108190653	LOC108190653	zebrafish	
108190658	LOC108190658	zebrafish	
108190663	LOC108190663	zebrafish	
108190666	LOC108190666	zebrafish	
108190667	LOC108190667	zebrafish	
108190674	LOC108190674	zebrafish	
108190676	LOC108190676	zebrafish	
108190690	LOC108190690	zebrafish	
108190692	LOC108190692	zebrafish	
108190693	LOC108190693	zebrafish	
108190696	LOC108190696	zebrafish	
108190697	LOC108190697	zebrafish	
108190702	LOC108190702	zebrafish	
108190704	LOC108190704	zebrafish	
108190716	LOC108190716	zebrafish	
108190720	LOC108190720	zebrafish	
108190726	LOC108190726	zebrafish	
108190731	LOC108190731	zebrafish	
108190732	LOC108190732	zebrafish	
108190733	LOC108190733	zebrafish	
108190739	LOC108190739	zebrafish	
108190743	LOC108190743	zebrafish	
108190746	LOC108190746	zebrafish	
108190747	LOC108190747	zebrafish	
108190750	LOC108190750	zebrafish	
108190752	LOC108190752	zebrafish	
108190753	LOC108190753	zebrafish	
108190755	LOC108190755	zebrafish	
108190761	LOC108190761	zebrafish	
108190762	LOC108190762	zebrafish	
108190763	LOC108190763	zebrafish	
108190765	LOC108190765	zebrafish	
108190774	LOC108190774	zebrafish	
108190781	LOC108190781	zebrafish	
108190783	LOC108190783	zebrafish	
108190784	LOC108190784	zebrafish	
108190785	LOC108190785	zebrafish	
108190787	LOC108190787	zebrafish	
108190803	LOC108190803	zebrafish	
108190811	LOC108190811	zebrafish	
108190816	LOC108190816	zebrafish	
108190819	LOC108190819	zebrafish	
108190820	trnar-ucu	zebrafish	
108190821	trnaw-cca	zebrafish	
108190822	trnaw-cca	zebrafish	
108190823	trnaw-cca	zebrafish	
108190824	trnaw-cca	zebrafish	
108190825	trnaw-cca	zebrafish	
108190826	trnar-acg	zebrafish	
108190827	trnas-acu	zebrafish	
108190828	trnaw-cca	zebrafish	
108190829	trnaw-cca	zebrafish	
108190830	trnaw-cca	zebrafish	
108190831	trnaw-cca	zebrafish	
108190832	trnae-cuc	zebrafish	
108190833	trnae-cuc	zebrafish	
108190834	trnap-agg	zebrafish	
108190835	trnae-cuc	zebrafish	
108190836	trnan-guu	zebrafish	
108190837	trnar-ucg	zebrafish	
108190838	trnar-ucg	zebrafish	
