NCBI GeneID	Symbol	Common Name	Synonyms
21869	Nkx2-1	house mouse	T/EBP,Titf1,Ttf-1,Nkx2.1
64930	Tsc1	house mouse	
71950	Nanog	house mouse	ENK,Stm1,ecat4,2410002E02Rik
11555	Adrb2	house mouse	Badm,Gpcr7,Adrb-2
12540	Cdc42	house mouse	
12802	Cnr2	house mouse	CB2,CB-2,CB2-R
13346	Des	house mouse	
14219	Ccn2	house mouse	Ctgf,Hcs24,Fisp12,fisp-12
14573	Gdnf	house mouse	ATF
14955	H19	house mouse	EyeLinc6
15170	Ptpn6	house mouse	me,hcp,Hcph,Ptp1C,SHP-1,70Z-SHP,SH-PTP1,PTPTY-42
15270	H2ax	house mouse	H2A.X,H2afx,Hist5-2ax,gammaH2ax
16992	Lta	house mouse	LT,Ltx,Tnfb,LT[a],LT-[a],TNFSF1,Tnlg1e,hlb382,LTalpha,Tnfsf1b,LT-alpha,TNF-beta
17126	Smad2	house mouse	Madh2,Madr2,mMad2,Smad-2,7120426M23Rik
17295	Met	house mouse	HGF,HGFR,Par4,c-Met
17969	Ncf1	house mouse	NOXO2,Ncf-1,NCF-47K,p47phox,p47-phox,p47<phox>
19130	Prox1	house mouse	PROX-1,A230003G05Rik
21923	Tnc	house mouse	TN,Hxb,Ten,TN-C,cytotactin,tenascin-C,C130033P17Rik
56636	Fgf21	house mouse	Fgf8c
64384	Sirt3	house mouse	Sir2l3,2310003L23Rik
72512	Sting1	house mouse	ERIS,MPYS,Mita,STING,Tmem173,STING-beta,2610307O08Rik
11606	Agt	house mouse	AngI,AngII,Aogen,Serpina8
12519	Cd80	house mouse	B71,Ly53,TSA1,Cd28l,Ly-53,MIC17
12765	Cxcr2	house mouse	CD128,IL8RA,Il8rb,CDw128,Cmkar2,Gpcr16,IL-8Rh,IL-8rb,mIL-8RH
13435	Dnmt3a	house mouse	MmuIIIA
13488	Drd1	house mouse	Drd-1,Drd1a,Gpcr15,C030036C15Rik
13654	Egr2	house mouse	Egr-2,Zfp-6,Krox20,NGF1-B,Zfp-25,Krox-20
14254	Flt1	house mouse	Flt-1,sFlt1,VEGFR1,VEGFR-1
14804	Grid2	house mouse	Lc,ho,cpr,tpr,GluD2,Lc<J>,Ms10ac,nmf408,MMS10-AC,GluRdelta2,B230104L07Rik
15127	Hbb	house mouse	
15234	Hgf	house mouse	SF,NK1,NK2,HGF/SF,SF/HGF,C230052L06Rik
15461	Hras	house mouse	ras,H-ras,Hras1,Kras2,Ha-ras,Hras-1,c-H-ras,c-rasHa,c-Ha-ras,Harvey-ras
16600	Klf4	house mouse	EZF,Zie,Gklf
16728	L1cam	house mouse	L1,CD171,NCAM-L1,N-CAM-L1
16878	Lif	house mouse	
17877	Myf5	house mouse	Myf-5,bHLHc2,B130010J22Rik
17928	Myog	house mouse	myo,MYF4,bHLHc3
19883	Rora	house mouse	sg,ROR1,ROR2,ROR3,Nr1f1,nmf267,tmgc26,staggerer,9530021D13Rik
211323	Nrg1	house mouse	GGF,HRG,Hgl,NDF,ARIA,SMDF,GGFII,HRGalpha,Pro-NRG1,6030402G23Rik,D230005F13Rik
21375	Tbr1	house mouse	
257632	Nod2	house mouse	CD,ACUG,BLAU,IBD1,Nlrc2,Card15,F830032C23Rik
66824	Pycard	house mouse	Asc,TNS1,masc,CARD5,TMS-1,9130417A21Rik
11491	Adam17	house mouse	Tace,CD156b
12006	Axin2	house mouse	Axi1,Axil,Conductin
13198	Ddit3	house mouse	chop,CHOP10,CHOP-10,gadd153,AltDDIT3
13612	Edil3	house mouse	Del1,Del-1,Sox2Cre,Sox2-cre,Tg(Sox2-cre)1Amc
13798	En1	house mouse	En-1,Mo-en.1,engrailed-1
14063	F2rl1	house mouse	Par2,PAR-2,Gpcr11
14600	Ghr	house mouse	GHBP,GHR/BP
16175	Il1a	house mouse	Il-1a
16367	Irs1	house mouse	G972R,IRS-1
16842	Lef1	house mouse	Lef-1,3000002B05
17748	Mt1	house mouse	MT-I,Mt-1
18186	Nrp1	house mouse	Nrp,NP-1,Npn1,NPN-1,C530029I03
18626	Per1	house mouse	Per,Hftm,mPer1,m-rigui
18763	Pkd1	house mouse	PC1,mFLJ00285
18791	Plat	house mouse	tPA,D8Ertd2e
19213	Ptf1a	house mouse	PTF1p48,bHLHa29,PTF1-p48
213742	Xist	house mouse	A430022B11
21872	Tjp1	house mouse	ZO1
50873	Prkn	house mouse	Park2
50929	Il22	house mouse	IL-22,If2b1,Iltif,IL-22a,ILTIFa
56532	Ripk3	house mouse	Rip3,2610528K09Rik
69865	A1cf	house mouse	ASP,Acf,MCM,mer,ACF64,ACF65,MerCreMer,1810073H04Rik,9130016M20Rik,alpha-MHC-MerCreMer,alphaMHC-Cre-Mer-Cre,Tg(Myh6-cre/Esr1*)1Jmk
12162	Bmp7	house mouse	OP1
12568	Cdk5	house mouse	Crk6
12766	Cxcr3	house mouse	Cd183,Cmkar3
12813	Col10a1	house mouse	Col10,Col10a-1
12914	Crebbp	house mouse	CBP,KAT3A,CBP/p300,p300/CBP
12918	Crh	house mouse	CRF,Gm1347
13614	Edn1	house mouse	ET-1,PPET1,preproET
13819	Epas1	house mouse	HLF,HRF,MOP2,HIF2A,bHLHe73,HIF-2alpha
14828	Hspa5	house mouse	Bip,Sez7,mBiP,Grp78,SEZ-7,Hsce70,baffled,D2Wsu17e,D2Wsu141e
15378	Hnf4a	house mouse	Hnf4,HNF-4,MODY1,Nr2a1,Tcf14,TCF-14,Hnf4alpha
15511	Hspa1b	house mouse	Hsp70,hsp68,HSP70B1,Hsp70-1,Hsp70.1
15930	Ido1	house mouse	Ido,Indo
16147	Ihh	house mouse	HHG-2
16197	Il7r	house mouse	CD127,IL-7Ralpha
18129	Notch2	house mouse	N2
20191	Ryr2	house mouse	RYR-2,9330127I20Rik
21475	Tcra-J	house mouse	
22228	Ucp2	house mouse	UCPH,UCP 2,Slc25a8
30955	Pik3cg	house mouse	PI3Kgamma,p110gamma,p120-PI3K,5830428L06Rik
387140	Mir21a	house mouse	Mir21,Mirn21,mmu-mir-21,mmu-mir-21a
56490	Zbtb20	house mouse	HOF,J20,DPZF,Oda8,ODA-8S,Zfp288,D16Wsu73e,1300017A20Rik,7330412A13Rik,A930017C21Rik,Tg(PDGFB-APPSwInd)20Lms
58208	Bcl11b	house mouse	Rit1,Ctip2,BCL-11B,9130430L19Rik,B630002E05Rik
11806	Apoa1	house mouse	Sep2,Alp-1,Ltw-1,Sep-1,Sep-2,Apoa-1,Brp-14,Lvtw-1,apo-AI,apoA-I
13388	Dll1	house mouse	Delta1
15139	Hc	house mouse	C5,He,C5a,Hfib2
15550	Htr1a	house mouse	Gpcr18
16773	Lama2	house mouse	dy,mer,merosin,mKIAA4087,5830440B04
16971	Lrp1	house mouse	Lrp,A2mr,CD91,b2b1554Clo
17702	Msx2	house mouse	Hox8,Hox-8,Hox8.1
18012	Neurod1	house mouse	Nd1,BETA2,BHF-1,Neurod,bHLHa3
18671	Abcb1a	house mouse	Pgp,Mdr3,P-gp,Pgy3,Abcb4,Evi32,Mdr1a,Pgy-3,mdr-3
19401	Rara	house mouse	RAR,Nr1b1,RARalpha1
20692	Sparc	house mouse	ON,BM-40
21825	Thbs1	house mouse	TSP1,TSP-1,tbsp1,Thbs-1
22353	Vip	house mouse	
23821	Bace1	house mouse	ASP2,Bace
26423	Nr5a1	house mouse	ELP,SF1,SF-1,Ad4BP,ELP-3,Ftzf1,STF-1,Ftz-F1
50490	Nox4	house mouse	
83430	Il23a	house mouse	p19,IL-23
109880	Braf	house mouse	B-raf,Braf2,Braf-2,C230098H17,D6Ertd631e,9930012E13Rik
11539	Adora1	house mouse	Ri,A1R,A1AR,AA1R,ARA1,A1-AR
11921	Atoh1	house mouse	Hath1,Math1,MATH-1,bHLHa14
12142	Prdm1	house mouse	Blimp1,Blimp-1,PRDI-BF1,ZNFPR1A1,b2b1765Clo
12370	Casp8	house mouse	MACH,Mch5,FLICE,CASP-8
12703	Socs1	house mouse	JAB,Cish1,Cish7,SSI-1,SOCS-1
13075	Cyp19a1	house mouse	Ar,ArKO,Int5,Cyp19,Int-5,p450arom
13857	Epor	house mouse	
14184	Fgfr3	house mouse	FR3,Mfr3,sam3,CD333,Flg-2,HBGFR,Fgfr-3
14599	Gh	house mouse	Gh1,Ghb1
15370	Nr4a1	house mouse	Hmr,N10,TR3,Gfrp,Hbr1,NP10,TIS1,GFRP1,Hbr-1,NGFIB,nur77,NGFI-B,NUR77-1,NUR77-2
15902	Id2	house mouse	Idb2,bHLHb26
17096	Lyn	house mouse	Hck-2,p53Lyn,p56Lyn
17129	Smad5	house mouse	Dwf-C,Madh5,MusMLP,1110051M15Rik
17386	Mmp13	house mouse	Clg,Mmp1,MMP-13
18049	Ngf	house mouse	Ngfb,beta-NGF
18741	Pitx2	house mouse	Brx1,Ptx2,Rieg,Brx1b,Otlx2,Munc30,9430085M16Rik
18747	Prkaca	house mouse	PKCD,Pkaca
19885	Rorc	house mouse	TOR,Thor,Nr1f3,RORgamma
20525	Slc2a1	house mouse	GT1,Glut1,Glut-1,M100200,Rgsc200
20787	Srebf1	house mouse	ADD1,SREBP1,bHLHd1
20963	Syk	house mouse	Sykb
21674	Sry	house mouse	Tdf,Tdy
21817	Tgm2	house mouse	TG2,tTG,G[a]h,tTGas,TGase2
21833	Thra	house mouse	Rvr,Erba,Nr1a1,Thra1,Thra2,T3R[a],T3Ralpha,c-erbA-1,c-erbAalpha,c-erbA-alpha,6430529J03Rik
21834	Thrb	house mouse	Nr1a2,Thrb1,Thrb2,T3R[b],T3Rbeta,c-erbAbeta
230899	Nppa	house mouse	ANP,Anf,CDD,Pnd
54131	Irf3	house mouse	IRF-3,C920001K05Rik
69456	Commd10	house mouse	DRWMS2,VavCre,Vav-cre,Vav-iCre,Vav1-Cre,2310003A05Rik,Tg(Vav1-icre)A2Kio
72208	1700016L21Rik	house mouse	Jr3,DCKO,DTR-GFP,DTR-GRP,CD11c-DTR,Tg(Itgax-DTR/EGFP)57Lan
108071	Grm5	house mouse	Glu5R,Gprc1e,mGluR5,mGluR5b,6430542K11Rik
11350	Abl1	house mouse	Abl,c-Abl,E430008G22Rik
11609	Agtr2	house mouse	
12151	Bmi1	house mouse	Bmi-1,Pcgf4
12518	Cd79a	house mouse	Iga,Ly54,mb-1,Ly-54,Igalpha,Ig-alpha
12591	Cdx2	house mouse	Cdx-2
13385	Dlg4	house mouse	Dlgh4,PSD95,SAP90,PSD-95,SAP90A
13645	Egf	house mouse	
13856	Epo	house mouse	
14652	Glp1r	house mouse	GLP-1R,GLP1Rc
14811	Grin2a	house mouse	NR2A,GluN2A,NMDAR2A,GluRepsilon1
15228	Foxg1	house mouse	Bf1,BF-1,Hfh9,Hfhbf1,2900064B05Rik
15460	Hr	house mouse	hr,bldy,ALUNC,rh-bmh
15945	Cxcl10	house mouse	C7,IP10,CRG-2,INP10,IP-10,Ifi10,mob-1,Scyb10,gIP-10
16664	Krt14	house mouse	K14,CK-14,Krt1-14,Krt-1.14
17082	Il1rl1	house mouse	T1,St2,DER4,Ly84,ST2L,Fit-1,T1/ST2,St2-rs1
17863	Myb	house mouse	c-myb
19224	Ptgs1	house mouse	COX1,Cox-1,Cox-3,PHS 1,Pghs1,PGHS-1
20698	Sphk1	house mouse	Sk1,Spk1,1110006G24Rik
22034	Traf6	house mouse	2310003F17Rik,C630032O20Rik
22329	Vcam1	house mouse	CD106,Vcam-1
22348	Slc32a1	house mouse	VGAT,Viaat
22371	Vwf	house mouse	VWD,F8VWF,C630030D09,6820430P06Rik,B130011O06Rik
22433	Xbp1	house mouse	TREB5,XBP-1,TREB-5,D11Ertd39e
433759	Hdac1	house mouse	HD1,RPD3,MommeD5,Hdac1-ps
70008	Ace2	house mouse	2010305L05Rik
11516	Adcyap1	house mouse	PACAP
11634	Aire	house mouse	
12166	Bmpr1a	house mouse	ALK3,Bmpr,SKR5,ALK-3,BMPR-1A,BMPR-IA,1110037I22Rik
12524	Cd86	house mouse	B7,B70,MB7,B7-2,B7.2,CLS1,Ly58,ETC-1,Ly-58,MB7-2,Cd28l2,TS/A-2
12843	Col1a2	house mouse	oim,Cola2,Cola-2,Col1a-2
14972	H2-K1	house mouse	K-f,H-2K,H2-K,H2-D1,H-2K(d)
15900	Irf8	house mouse	Myls,ICSBP,IRF-8,Icsbp1
16362	Irf1	house mouse	Irf-1
17260	Mef2c	house mouse	Mef2,5430401D19Rik,9930028G15Rik
17756	Map2	house mouse	MAP-2,Mtap2,Mtap-2,repro4,G1-397-34
18088	Nkx2-2	house mouse	Nkx2.2,tinman,Nkx-2.2
18173	Slc11a1	house mouse	Bcg,Ity,Lsh,ity,Ity1,Nramp,Nramp1
18412	Sqstm1	house mouse	Osi,p62,A170,STAP,OSF-6,STONE14
18706	Pik3ca	house mouse	p110,caPI3K,p110alpha,6330412C24Rik
18754	Prkce	house mouse	Pkce,PKC[e],PKCepsilon,5830406C15Rik
18792	Plau	house mouse	uPA,u-PA
19246	Ptpn1	house mouse	PTP1B,PTP-1B,PTP-HA2
20288	Msr1	house mouse	MSR,SR-A,Scvr,MRS-A,MSR-A,SR-AI,SR-AII,Scara1
20389	Sftpc	house mouse	SP5,SPC,SP-C,Sftp2,Bricd6,Sftp-2,pro-SpC
20416	Shc1	house mouse	Shc,p66,ShcA,p66shc
20849	Stat4	house mouse	
21333	Tac1	house mouse	SP,NK1,NK-1,Nkna,PPTA,PPT-A,4930528L02Rik
216869	Arrb2	house mouse	Arr3
26409	Map3k7	house mouse	Tak1,B430101B05
319757	Smo	house mouse	bnb,Smoh,smoothened,E130215L21Rik
78797	Ndor1	house mouse	NR1,Ndor,Ubc-cre,4930447P04Rik,Tg(UBC-cre/ERT2)1Ejb
11652	Akt2	house mouse	PKB,PKBbeta,2410016A19Rik
11689	Alox5	house mouse	5LO,5LX,5-LO,5-LOX,F730011J02
12273	C5ar1	house mouse	C5aR,C5r1,Cd88,D7Msu1
12475	Cd14	house mouse	
13838	Epha4	house mouse	rb,Sek,Cek8,Hek8,Sek1,Tyro1,2900005C20Rik
14613	Gja5	house mouse	Cx40,Cxni,Cnx40,Gja-5,5730555N10Rik
14683	Gnas	house mouse	P1,P2,P3,GSP,Gsa,POH,GPSA,Nesp,SCG6,Gnas1,Nespl,PHP1A,PHP1B,Gnasxl,Nesp55,Oedsml,Galphas,Oed-Sml,Gs-alpha,5530400H20Rik,A930027G11Rik,C130027O20Rik
14800	Gria2	house mouse	GluA2,Glur2,GluR-B,Glur-2,gluR-K2
16184	Il2ra	house mouse	CD25,Il2r,Ly-43
16191	Il5	house mouse	Il-5
16195	Il6st	house mouse	CD130,gp130,D13Ertd699e,5133400A03Rik
16438	Itpr1	house mouse	opt,Ip3r,P400,Pcp1,wblo,IP3R1,Pcp-1,D6Pas2,IP3R 1,InsP3R,Itpr-1,Gm10429,insP3R1
16869	Lhx1	house mouse	Lim1
17202	Mc4r	house mouse	Pkcp,Mc4-r
18211	Ntrk1	house mouse	Tkr,trk,TrkA
19227	Pthlh	house mouse	PLP,Pthrp,PTH-like
20343	Sell	house mouse	Lnhr,CD62L,LAM-1,Ly-22,Lyam1,LECAM1,Ly-m22,Lyam-1,LECAM-1,L-selectin
21423	Tcf3	house mouse	A1,E12,E2A,E47,KA1,ME2,ALF2,Pan1,Pan2,VDIR,TCF-3,Tcfe2a,E12/E47,bHLHb21
21748	Terc	house mouse	mTR,mTER
21857	Timp1	house mouse	EPA,Clgi,Timp,TIMP-1,TPA-S1
22084	Tsc2	house mouse	Tcs2,Nafld
22160	Twist1	house mouse	Pde,pdt,Ska10,Twist,M-Twist,bHLHa38,Ska<m10Jus>
22287	Scgb1a1	house mouse	UG,UGB,Utg,CC10,CC16,CCSP,PCB-BP
22417	Wnt4	house mouse	Wnt-4
26420	Mapk9	house mouse	JNK2,Prkm9,p54aSAPK
11911	Atf4	house mouse	Atf-4,C/ATF,CREB2,CREB-2,TAXREB67
11924	Neurog2	house mouse	ngn2,Atoh4,ngn-2,Math4A,bHLHa8
12018	Bak1	house mouse	Bak,N-Bak,N-BAK1
12288	Cacna1c	house mouse	MBC,Cav1.2,Cchl1a1,MELC-CC,D930026N18Rik
12978	Csf1r	house mouse	Fms,Fim2,CD115,Csfmr,Fim-2,CSF-1R,M-CSFR,M-CSF-R
13047	Cux1	house mouse	CDP,Cux,Cutl1,Cux-1
13193	Dcx	house mouse	Dbct
13609	S1pr1	house mouse	S1p,Edg1,Lpb1,S1p1
14633	Gli2	house mouse	
14964	H2-D1	house mouse	H-2D,H2-D,H2-K1
15499	Hsf1	house mouse	HSTF,HSTF 1,Hsf1beta,Hsf1alpha
16331	Inpp5d	house mouse	SHIP,SHIP1,SHIP-1,s-SHIP,SIP-145,p150Ship
16691	Krt8	house mouse	K8,Card2,EndoA,Krt2-8,Krt-2.8,TROMA-1
16818	Lck	house mouse	Lsk,Lskt,Hck-3,p56Lck,p56<lck>
18205	Ntf3	house mouse	Nt3,HDNF,NGF-2,Ntf-3
18208	Ntn1	house mouse	Netrin-1
18815	Plg	house mouse	Pg
20181	Rxra	house mouse	Nr2b1,RXRalpha1,9530071D11Rik
20190	Ryr1	house mouse	Ryr,skrr,RYR-1
20249	Scd1	house mouse	ab,Scd,Scd-1
20302	Ccl3	house mouse	Mip1a,Scya3,G0S19-1,MIP1-(a),LD78alpha,MIP-1alpha,MIP1-alpha
20851	Stat5b	house mouse	
21687	Tek	house mouse	Hyk,STK1,Tie2,Tie-2,Cd202b
21808	Tgfb2	house mouse	Tgfb-2,Tgf-beta2
21812	Tgfbr1	house mouse	ALK5,ESK2,Alk-5,TGFR-1,TbetaRI,TbetaR-I
21942	Tnfrsf9	house mouse	ILA,Ly63,4-1BB,Cd137,CDw137,A930040I11Rik
57320	Park7	house mouse	Dj1,DJ-1
60505	Il21	house mouse	IL-21
66725	Lrrk2	house mouse	Gm927,cI-46,4921513O20Rik,9330188B09Rik,D630001M17Rik
72160	Tmem163	house mouse	SV31,A-cre,Act-Cre,actin-cre,cre<actin>,2610024A01Rik,Tg(ACTB-cre)2Mrt
11423	Ache	house mouse	
11461	Actb	house mouse	Actx,beta-actin,E430023M04Rik
11925	Neurog3	house mouse	ngn3,Atoh5,Math4B,bHLHa7
12053	Bcl6	house mouse	Bcl5
12494	Cd38	house mouse	I-19,ADPRC 1,Cd38-rs1
12501	Cd3e	house mouse	CD3,T3e,CD3epsilon
12562	Cdh5	house mouse	7B4,Vec,VECD,Cd144,VEcad,VE-Cad
13380	Dkk1	house mouse	mdkk-1
13642	Efnb2	house mouse	Epl5,ELF-2,Eplg5,Htk-L,Lerk5,LERK-5,NLERK-1
14175	Fgf4	house mouse	KS3,hst,Fgfk,Hst1,kFGF,Fgf-4,Fgf7a,hst-1,HBGF-4,Hstf-1
14255	Flt3	house mouse	Flk2,Ly72,wmfl,CD135,Flk-2,Flt-3,B230315G04
14461	Gata2	house mouse	Gata-2
14617	Gjd2	house mouse	Cxns,Gja9,cx36,connexin36
14824	Grn	house mouse	GP88,PEPI,Pgrn,PCDGF,epithelin
16514	Kcnj11	house mouse	mBIR,Kir6.2
16531	Kcnma1	house mouse	Slo,BKCa,Slo1,mSlo,MaxiK,mSlo1,KCa1.1,slo-alpha,BKCA alpha,k(VCA)alpha,5730414M22Rik
16956	Lpl	house mouse	
170574	Sp7	house mouse	C22,Osx,6430578P22Rik
17286	Meox2	house mouse	Gax,Mox2,Mox-2
18378	Omp	house mouse	
18669	Abcb1b	house mouse	mdr,Mdr1,Pgy1,Abcb1,Mdr1b,Pgy-1
18675	Phex	house mouse	Gy,Hyp,PEX,HPDR,HPDR1
19766	Ripk1	house mouse	RIP,Rinp,Rip1,RIP-1,D330015H01Rik
19892	Rpe65	house mouse	LCA2,RP20,rd12,65kDa,Mord1,A930029L06Rik
20512	Slc1a3	house mouse	Gmt1,Eaat1,GLAST,GLU-T,GluT-1,MGluT1,GLAST-1,B430115D02Rik
20586	Smarca4	house mouse	Brg1,BAF190A,SW1/SNF,HP1-BP72,SNF2beta,b2b692Clo,b2b508.1Clo
20597	Smpd1	house mouse	ASM,aSMase,A-SMase,Zn-SMase
20614	Snap25	house mouse	sp,Bdr,SUP,GENA70,SNAP-25
20683	Sp1	house mouse	Sp1-1,1110003E12Rik
20807	Srf	house mouse	
20969	Sdc1	house mouse	Sstn,Synd,CD138,Synd1,syn-1
20977	Syp	house mouse	Syn,p38,A230093K24Rik
21838	Thy1	house mouse	T25,CD90,Thy-1,Thy1.1,Thy1.2,Thy-1.2
22223	Uchl1	house mouse	gad,PGP9.5,UCH-L1,UCHL-1,PGP 9.5
22260	Nr1h2	house mouse	UR,LXR,Unr,LXRB,NER1,OR-1,Unr2,RIP15,LXRBSV,LXRbeta
384783	Irs2	house mouse	Irs-2
74006	Dnm1l	house mouse	Dlp1,Drp1,Dnmlp1,python,6330417M19Rik
84506	Hamp	house mouse	Hepc,Hamp1,Hepc1
11421	Ace	house mouse	CD143
11444	Chrnb2	house mouse	Acrb2,Acrb-2,[b]2-nAchR,C030030P04Rik
11647	Alpl	house mouse	ALP,Akp2,TNAP,Akp-2,APTNAP,TNSALP
11826	Aqp1	house mouse	CHIP28
11938	Atp2a2	house mouse	SERCA2,SERCA2B,Serca2a,D5Wsu150e,mKIAA4195,9530097L16Rik
11977	Atp7a	house mouse	MNK
12444	Ccnd2	house mouse	cD2,Vin1,Vin-1,2600016F06Rik
12566	Cdk2	house mouse	A630093N05Rik
12567	Cdk4	house mouse	Crk3
12577	Cdkn1c	house mouse	CDKI,Kip2,p57Kip2,p57(kip2)
12921	Crhr1	house mouse	Crhr,CRF1R,CRFR1,CRF-R1alpha
13618	Ednrb	house mouse	ETb,ET-B,ET-BR,ETR-b,Sox10m1
13869	Erbb4	house mouse	Her4,c-erbB-4
14432	Gap43	house mouse	B-50,Basp2,GAP-43
14775	Gpx1	house mouse	Gpx,CGPx,GPx-1,GSHPx-1
14816	Grm1	house mouse	rcw,wobl,Gprc1a,mGluR1,nmf373,Gm10828,4930455H15Rik
15183	Hdac3	house mouse	
16187	Il3	house mouse	BPA,PSF,HCGF,Il-3,MCGF,Csfmu
17868	Mybpc3	house mouse	
17906	Myl2	house mouse	MLC-2,Mlc2v,Mylpc,MLC-2v,Gm32672,MLC-2s/v
17918	Myo5a	house mouse	d,Dbv,MVa,flr,Myo5,MyoVA,Sev-1,flail,d-120J,9630007J19Rik
18131	Notch3	house mouse	N3,hpbk
18227	Nr4a2	house mouse	NOT,HZF-3,Nurr1,RNR-1,TINOR,TINUR
18591	Pdgfb	house mouse	Sis,c-sis,PDGF-2,PDGF-B
18783	Pla2g4a	house mouse	cPLA2,Pla2g4,cPLA2alpha,cPLA2-alpha
20613	Snai1	house mouse	Sna,Sna1,Snail,Snail1
21336	Tacr1	house mouse	Spr,Nk1r,Tac1r
21354	Tap1	house mouse	Y3,TAP,APT1,Ham1,MTP1,PSF1,ABC17,Abcb2,Ham-1,RING4,Tap-1
214133	Tet2	house mouse	Ayu17-449,mKIAA1546,E130014J05Rik
22178	Tyrp1	house mouse	b,isa,Oca3,TRP1,Tyrp,TRP-1,brown
230908	Tardbp	house mouse	Tdp43,TDP-43,1190002A23Rik
23959	Nt5e	house mouse	NT,Nt5,eNT,CD73,5'-NT,2210401F01Rik
380684	Nefh	house mouse	Nfh,NF-H,NF200,mKIAA0845
56208	Becn1	house mouse	Atg6
64654	Fgf23	house mouse	Fgf8b
83433	Trem2	house mouse	TREM-2,Trem2a,Trem2b,Trem2c
110157	Raf1	house mouse	cRaf,Craf1,Raf-1,c-Raf,v-Raf,6430402F14Rik,D830050J10Rik
11604	Agrp	house mouse	Art,Agrt
11687	Alox15	house mouse	12-LO,15-LOX,L-12LO,Alox12l,12/15-LO
11846	Arg1	house mouse	AI,PGIF,Arg-1
11910	Atf3	house mouse	LRG-21
11922	Neurod6	house mouse	Nex,Atoh2,Math2,Nex1m,Math-2,bHLHa2
12122	Bid	house mouse	2700049M22Rik
12411	Cbs	house mouse	HIP4
12675	Chuk	house mouse	IKK1,Ikka,Chuk1,Fbx24,IKBKA,Fbxo24,NFKBIKA,IKK alpha
13844	Ephb2	house mouse	Drt,Erk,Nuk,Cek5,Hek5,Qek5,Sek3,ETECK,Prkm5,Tyro5
14062	F2r	house mouse	Cf2r,Par1,ThrR
14257	Flt4	house mouse	Chy,Flt-4,VEGFR3,VEGFR-3
14682	Gnaq	house mouse	Gq,GqI,Dsk1,Dsk10,Galphaq,1110005L02Rik,6230401I02Rik
14726	Pdpn	house mouse	E11,T1a,Gp38,OTS-8,T1alpha,RANDAM-2,T1-alpha
15171	Hcrt	house mouse	PPOX
15182	Hdac2	house mouse	YAF1,Yy1bp,mRPD3,D10Wsu179e
15186	Hdc	house mouse	Hdc-a,Hdc-c,Hdc-e,Hdc-s
15901	Id1	house mouse	Idb1,bHLHb24,D2Wsu140e
16149	Cd74	house mouse	Ii,CLIP,DHLAG,HLADG,Ia-GAMMA
16364	Irf4	house mouse	Spip,IRF-4,LSIRF,NF-EM5
16401	Itga4	house mouse	CD49D,Itga4B
16423	Cd47	house mouse	IAP,Itgp,9130415E20Rik,B430305P08Rik
16852	Lgals1	house mouse	L14,Gal-1,Galbp,L-14.5,Lect14,galectin-1
16952	Anxa1	house mouse	Lpc1,Anx-1,Lpc-1,Anx-A1,C430014K04Rik
17210	Mcl1	house mouse	Mcl-1,Gm52627
18039	Nefl	house mouse	Nfl,NF-L,NF68,CMT2E
18119	Nodal	house mouse	Tg.413d
18736	Pou1f1	house mouse	dw,Hmp1,Pit1,GHF-1,Pit-1,dwarf,Pit1-rs1
18762	Prkcz	house mouse	Pkcz,zetaPKC,aPKCzeta,nPKC-zeta
18996	Pou4f1	house mouse	Brn3,Brn-3,Brn3a,Brn3.0,Brn-3.0,E130119J07Rik
19106	Eif2ak2	house mouse	Pkr,Tik,Prkr,2310047A08Rik,4732414G15Rik
19217	Ptger2	house mouse	EP2,Ptgerep2
19252	Dusp1	house mouse	erp,MKP1,mkp-1,3CH134,Ptpn16
19378	Aldh1a2	house mouse	Raldh1,Raldh2,Aldh1a7
19696	Rel	house mouse	c-Rel
20203	S100b	house mouse	Bpb
20273	Scn8a	house mouse	dmu,med,mnd2,nmf2,seal,NaCh6,mnd-2,nmf58,nur14,Nav1.6,nmf335,C630029C19Rik
20346	Sema3a	house mouse	SemD,SEMA1,Semad,coll-1,Hsema-I
21752	Tert	house mouse	TR,TP2,TRT,EST2,TCS1
21802	Tgfa	house mouse	wa1,wa-1
218772	Rarb	house mouse	Hap,Nr1b2,A830025K23
22346	Vhl	house mouse	Vhlh,pVHL
22778	Ikzf1	house mouse	LyF-1,hlk-1,Ikaros,Zfpn1a1,Znfn1a1,mKIAA4227,5832432G11Rik
228607	Mavs	house mouse	Visa,IPS-1,cardif,D430028G21Rik
237038	Nox1	house mouse	MOX1,NOH1,NOH-1,NOX1a,Nox-1,GP91-2,NOX1alpha
24099	Tnfsf13b	house mouse	BAFF,BLyS,TALL1,THANK,zTNF4,TALL-1,Tnlg7a,TNFSF20,D8Ertd387e
328572	Ep300	house mouse	p300,KAT3B,p300 HAT,A430090G16,A730011L11
50706	Postn	house mouse	PN,PLF,Osf2,OSF-2,A630052E07Rik
55991	Panx1	house mouse	
56644	Clec7a	house mouse	BGR,beta-GR,Clecsf12
64292	Ptges	house mouse	Pges,mPGES,mPGES-1,D2Ertd369e,2410099E23Rik
104360	Isl2	house mouse	3110001N10Rik
111365144	LOC111365144	house mouse	Rr366816
11799	Birc5	house mouse	Api4,TIAP,AAC-11,survivin40
121021	Cspg4	house mouse	AN2,NG2,Cspg4a,4732461B14Rik
12677	Vsx2	house mouse	or,Chx10,Hox10,Hox-10
